,id,name,street,city,state,zip,phone,lat,lon,website,created_at,updated_at,zone_id,region_id,location_type_id,description,operator_id,date_last_updated,last_updated_by_user_id,is_stern_army,country,ic_active,machine_count,last_updated_by_username,num_machines,location_machine_xrefs,year
10,18788,BrewDog Cleveland Outpost,1956 Carter Rd,Cleveland,OH,44113,(216) 367-2494,41.4925974,-81.6979564,https://www.brewdog.com/usa/cleveland,2022-11-12 21:59:55.858000+00:00,2025-05-18T19:50:50.846-07:00,,32,14,,,2025-05-18,39487.0,,US,True,5,sonicjoker,5,"[{'id': 182102, 'created_at': '2025-05-18T19:51:13.935-07:00', 'updated_at': '2025-05-18T19:51:13.935-07:00', 'location_id': 18788, 'machine_id': 3799, 'ic_enabled': None, 'machine': {'id': 3799, 'name': 'JAWS (Pro)', 'updated_at': '2024-02-08T12:19:47.619-08:00', 'ipdb_link': None, 'year': 2024, 'manufacturer': 'Stern', 'machine_group_id': 106, 'ipdb_id': None, 'opdb_id': 'GLWll-MXr4N', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/jaws-2024'}}, {'id': 133015, 'created_at': '2023-06-20T12:29:02.458-07:00', 'updated_at': '2025-05-29T13:48:15.218-07:00', 'location_id': 18788, 'machine_id': 3288, 'ic_enabled': True, 'machine': {'id': 3288, 'name': 'The Mandalorian (Pro)', 'updated_at': '2023-09-14T11:44:15.769-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6828', 'year': 2021, 'manufacturer': 'Stern', 'machine_group_id': 85, 'ipdb_id': 6828, 'opdb_id': 'GBLLP-MkPpr', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/the-mandalorian-2021'}}, {'id': 133016, 'created_at': '2023-06-20T12:29:36.507-07:00', 'updated_at': '2024-04-08T13:01:39.215-07:00', 'location_id': 18788, 'machine_id': 2875, 'ic_enabled': True, 'machine': {'id': 2875, 'name': 'Guardians of the Galaxy (Pro)', 'updated_at': '2023-04-18T20:01:51.233-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6474', 'year': 2017, 'manufacturer': 'Stern', 'machine_group_id': 65, 'ipdb_id': 6474, 'opdb_id': 'GRWvz-Mp4yl', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/guardians-of-the-galaxy-2017'}}, {'id': 150204, 'created_at': '2024-03-02T13:04:45.413-08:00', 'updated_at': '2025-05-29T11:52:43.272-07:00', 'location_id': 18788, 'machine_id': 2727, 'ic_enabled': False, 'machine': {'id': 2727, 'name': 'Batman 66 (Premium)', 'updated_at': '2023-09-12T12:06:24.002-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6354', 'year': 2016, 'manufacturer': 'Stern', 'machine_group_id': 59, 'ipdb_id': 6354, 'opdb_id': 'GRoz4-MjBV6', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/batman-66-2016'}}, {'id': 150202, 'created_at': '2024-03-02T13:04:28.419-08:00', 'updated_at': '2024-03-02T13:04:28.774-08:00', 'location_id': 18788, 'machine_id': 3431, 'ic_enabled': True, 'machine': {'id': 3431, 'name': 'Rush (Pro)', 'updated_at': '2023-09-12T12:06:24.755-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6844', 'year': 2022, 'manufacturer': 'Stern', 'machine_group_id': 91, 'ipdb_id': 6844, 'opdb_id': 'G2Lkd-MNEdK', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/rush-2022'}}]",2022
11,6019,Brick and Barrel,1844 Columbus Rd,Cleveland,OH,44113,,41.48949,-81.700787,,2015-09-01 16:01:41.434000+00:00,2023-06-14T13:40:10.136-07:00,,32,4,,,2023-06-10,22781.0,,US,False,1,skors,1,"[{'id': 86651, 'created_at': '2020-09-09T13:49:03.097-07:00', 'updated_at': '2023-06-14T13:40:10.127-07:00', 'location_id': 6019, 'machine_id': 2771, 'ic_enabled': False, 'machine': {'id': 2771, 'name': 'Aerosmith (Pro)', 'updated_at': '2023-04-18T20:03:11.617-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6370', 'year': 2017, 'manufacturer': 'Stern', 'machine_group_id': 61, 'ipdb_id': 6370, 'opdb_id': 'Gr16e-MnKEX', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/aerosmith-2017'}}]",2015
12,22632,Brighten Brewing Company,1374 S Cleve-Mass Rd,Copley,OH,44321,(330) 576-3200,41.100932797372,-81.645193099495,https://www.brightenbrew.com/,2024-03-04 04:02:33.969000+00:00,2025-01-07T14:06:50.333-08:00,,32,62,,,2024-12-04,25780.0,,US,False,1,pingarten,1,"[{'id': 170102, 'created_at': '2024-12-04T17:20:16.594-08:00', 'updated_at': '2024-12-04T17:20:16.827-08:00', 'location_id': 22632, 'machine_id': 3800, 'ic_enabled': False, 'machine': {'id': 3800, 'name': 'JAWS (Premium)', 'updated_at': '2024-02-08T12:19:53.922-08:00', 'ipdb_link': None, 'year': 2024, 'manufacturer': 'Stern', 'machine_group_id': 106, 'ipdb_id': None, 'opdb_id': 'GLWll-M1r8O-ARnV7', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/jaws-2024'}}]",2024
13,23710,Broadway Grill & Games,301 Broadway,Lorain,OH,44052,(440) 670-9320,41.4681936,-82.1774438,https://broadwaygrillandgames.com/bgg/homePage.html,2024-06-25 17:10:24.530000+00:00,2024-06-25T10:10:24.566-07:00,,32,14,"Basement level of the Ariel Hotel
Sun-Thur 11am-9pm
Fri & Sat 11am-11pm
Full menu, w/drink & cocktails 
Kid friendly.",,2024-06-25,,,US,,3,,3,"[{'id': 158961, 'created_at': '2024-06-25T10:10:24.561-07:00', 'updated_at': '2024-06-25T10:10:24.561-07:00', 'location_id': 23710, 'machine_id': 3431, 'ic_enabled': None, 'machine': {'id': 3431, 'name': 'Rush (Pro)', 'updated_at': '2023-09-12T12:06:24.755-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6844', 'year': 2022, 'manufacturer': 'Stern', 'machine_group_id': 91, 'ipdb_id': 6844, 'opdb_id': 'G2Lkd-MNEdK', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/rush-2022'}}, {'id': 158962, 'created_at': '2024-06-25T10:10:24.575-07:00', 'updated_at': '2024-06-25T10:10:24.575-07:00', 'location_id': 23710, 'machine_id': 3255, 'ic_enabled': None, 'machine': {'id': 3255, 'name': 'Teenage Mutant Ninja Turtles (Pro)', 'updated_at': '2023-04-18T20:06:23.330-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6730', 'year': 2020, 'manufacturer': 'Stern', 'machine_group_id': 81, 'ipdb_id': 6730, 'opdb_id': 'Gd2Xb-Mq1qv', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/teenage-mutant-ninja-turtles-2020'}}, {'id': 158963, 'created_at': '2024-06-25T10:10:24.587-07:00', 'updated_at': '2024-06-25T10:10:24.587-07:00', 'location_id': 23710, 'machine_id': 3640, 'ic_enabled': None, 'machine': {'id': 3640, 'name': 'James Bond 007 (Pro)', 'updated_at': '2023-09-14T11:44:15.999-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6896', 'year': 2022, 'manufacturer': 'Stern', 'machine_group_id': 95, 'ipdb_id': 6896, 'opdb_id': 'GQKyP-Mx0O4', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/james-bond-007-2022'}}]",2024
14,3747,B Side Liquor Lounge & Arcade,2785 Euclid Heights Blvd.,Cleveland Heights,OH,44106,216-932-1966,41.5083171,-81.5802997,https://bsideliquorlounge.com,2013-06-26 16:58:44.973000+00:00,2023-10-23T20:01:50.031-07:00,,32,4,,,2023-10-23,25009.0,False,US,False,2,littlegreenone,2,"[{'id': 137560, 'created_at': '2023-08-27T13:20:20.161-07:00', 'updated_at': '2023-08-27T13:20:20.161-07:00', 'location_id': 3747, 'machine_id': 3673, 'ic_enabled': None, 'machine': {'id': 3673, 'name': 'Foo Fighters (Pro)', 'updated_at': '2023-09-12T12:06:24.875-07:00', 'ipdb_link': None, 'year': 2023, 'manufacturer': 'Stern', 'machine_group_id': 99, 'ipdb_id': None, 'opdb_id': 'GpeoL-MyNPq', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/foo-fighters-2023'}}, {'id': 127071, 'created_at': '2023-03-26T09:37:42.199-07:00', 'updated_at': '2023-05-08T11:27:04.422-07:00', 'location_id': 3747, 'machine_id': 2925, 'ic_enabled': False, 'machine': {'id': 2925, 'name': 'Iron Maiden: Legacy of the Beast (LE)', 'updated_at': '2023-04-18T20:02:11.777-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6557', 'year': 2018, 'manufacturer': 'Stern', 'machine_group_id': 66, 'ipdb_id': 6557, 'opdb_id': 'G4dOQ-MW970', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/iron-maiden-legacy-of-the-beast-2018'}}]",2013
15,25031,Buffalo Wild Wings,9062 OH-14,Streetsboro,OH,44241,(330) 626-1515,41.2378182,-81.336632,https://www.buffalowildwings.com/locations/us/oh/streetsboro/9062-state-route-14/sports-bar-387,2024-12-02 21:15:43.299000+00:00,2024-12-02T13:15:43.336-08:00,,32,5,,,2024-12-02,23743.0,,US,,2,one2go,2,"[{'id': 169962, 'created_at': '2024-12-02T13:15:43.331-08:00', 'updated_at': '2024-12-02T13:15:43.331-08:00', 'location_id': 25031, 'machine_id': 3228, 'ic_enabled': None, 'machine': {'id': 3228, 'name': 'Stranger Things (LE)', 'updated_at': '2023-04-18T20:05:59.501-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6644', 'year': 2019, 'manufacturer': 'Stern', 'machine_group_id': 80, 'ipdb_id': 6644, 'opdb_id': 'Gzy89-M0oPy-A9xXV', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/stranger-things-2019'}}, {'id': 169963, 'created_at': '2024-12-02T13:15:43.357-08:00', 'updated_at': '2024-12-02T13:15:43.357-08:00', 'location_id': 25031, 'machine_id': 1329, 'ic_enabled': None, 'machine': {'id': 1329, 'name': 'AC/DC (LE)', 'updated_at': '2023-09-14T11:44:16.134-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=5777', 'year': 2012, 'manufacturer': 'Stern', 'machine_group_id': 1, 'ipdb_id': 5777, 'opdb_id': 'G43W4-MrRpw-A1B7O', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/acdc-2012'}}]",2024
16,17748,Chapeldale Laundromat,1973 Hubbard Rd,Madison,OH,44057,440-354-0550,41.8204579,-81.0479827,https://chapeldale-laundromat.edan.io/,2022-06-13 03:15:58.430000+00:00,2024-05-09T13:55:44.939-07:00,,32,11,"At the ""Madison Ace Hardware"" strip mall.

$.50 a play. Dmd partially broken, but game in ok condition. Games owned by Power Entertainment.",,2024-05-09,20292.0,False,US,False,1,halldoc1,1,"[{'id': 111732, 'created_at': '2022-06-12T20:15:58.438-07:00', 'updated_at': '2022-06-12T20:15:58.438-07:00', 'location_id': 17748, 'machine_id': 687, 'ic_enabled': None, 'machine': {'id': 687, 'name': 'The Addams Family', 'updated_at': '2023-01-17T10:44:22.813-08:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=20', 'year': 1992, 'manufacturer': 'Bally', 'machine_group_id': 55, 'ipdb_id': 20, 'opdb_id': 'G4ODR-MDXEy', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/the-addams-family-1992'}}]",2022
17,21603,Charlie's Pub,13347 Lorain Ave,Cleveland,OH,44111,,41.4571214,-81.7829101,,2023-11-04 04:21:05.484000+00:00,2025-04-06T14:13:42.642-07:00,,32,4,,,2025-04-06,14754.0,,US,,1,abigfigwasp,1,"[{'id': 178840, 'created_at': '2025-04-06T14:13:42.634-07:00', 'updated_at': '2025-04-06T14:13:42.634-07:00', 'location_id': 21603, 'machine_id': 650, 'ic_enabled': None, 'machine': {'id': 650, 'name': 'Tales of the Arabian Nights', 'updated_at': '2023-01-17T10:44:24.465-08:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=3824', 'year': 1996, 'manufacturer': 'Williams', 'machine_group_id': None, 'ipdb_id': 3824, 'opdb_id': 'G4llj-MQYb2', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/tales-of-the-arabian-nights-1996'}}]",2023
18,18789,City Slice Pizzeria,12021 Lorain Ave,Cleveland,OH,44111,216-273-7504,41.4606686,-81.7719945,https://www.facebook.com/CitySlice216/,2022-11-12 22:01:25.626000+00:00,2025-03-09T15:02:46.126-07:00,,32,30,Pizza parlor with a small arcade,,2025-03-09,22781.0,,US,False,2,skors,2,"[{'id': 175991, 'created_at': '2025-02-24T15:29:49.819-08:00', 'updated_at': '2025-03-09T15:02:39.316-07:00', 'location_id': 18789, 'machine_id': 3415, 'ic_enabled': False, 'machine': {'id': 3415, 'name': 'Godzilla (Pro)', 'updated_at': '2023-09-12T12:06:24.729-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6841', 'year': 2021, 'manufacturer': 'Stern', 'machine_group_id': 88, 'ipdb_id': 6841, 'opdb_id': 'GweeP-MW95j', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/godzilla-2021'}}, {'id': 119650, 'created_at': '2022-11-12T14:01:25.633-08:00', 'updated_at': '2023-04-22T13:53:03.100-07:00', 'location_id': 18789, 'machine_id': 2876, 'ic_enabled': False, 'machine': {'id': 2876, 'name': 'Guardians of the Galaxy (Premium)', 'updated_at': '2023-04-18T20:01:55.797-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6475', 'year': 2017, 'manufacturer': 'Stern', 'machine_group_id': 65, 'ipdb_id': 6475, 'opdb_id': 'GRWvz-Mx0eb', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/guardians-of-the-galaxy-2017'}}]",2022
19,26444,Cleats North Royalton,5267 Wallings Rd,North Royalton,OH,44133,(440) 237-2665,41.3305531,-81.7237064,https://www.cleatswings.com/north-royalton,2025-05-26 04:56:15.781000+00:00,2025-05-25T21:56:15.805-07:00,,32,4,,,2025-05-25,36356.0,,US,,1,londo,1,"[{'id': 182639, 'created_at': '2025-05-25T21:56:15.802-07:00', 'updated_at': '2025-05-25T21:56:15.802-07:00', 'location_id': 26444, 'machine_id': 2203, 'ic_enabled': None, 'machine': {'id': 2203, 'name': 'The Walking Dead (Pro)', 'updated_at': '2023-01-17T10:44:28.190-08:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6155', 'year': 2014, 'manufacturer': 'Stern', 'machine_group_id': 16, 'ipdb_id': 6155, 'opdb_id': 'G5nz5-M3d38', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/the-walking-dead-2014'}}]",2025
20,18872,Collision Bend Brewing Company,1250 Old River Rd,Cleveland,OH,44113,(216) 273-7879,41.4987861,-81.7040533,https://www.collisionbendbrewery.com/,2022-12-01 16:53:32.896000+00:00,2025-06-18T12:33:19.352-07:00,,32,62,"Home of 216 PINBALL   .50 - $1.00 per game. Has change machine in lobby. Amazing food,drinks and pinball fun. Check out 216 Pinball on Facebook, and instagram for tournaments and Special Events 🤙🏻 For the Dream. machines take $ bills.",615.0,2025-06-18,19683.0,,US,True,11,luckydevil,11,"[{'id': 122464, 'created_at': '2023-01-07T06:32:39.110-08:00', 'updated_at': '2024-01-21T07:30:36.291-08:00', 'location_id': 18872, 'machine_id': 3255, 'ic_enabled': True, 'machine': {'id': 3255, 'name': 'Teenage Mutant Ninja Turtles (Pro)', 'updated_at': '2023-04-18T20:06:23.330-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6730', 'year': 2020, 'manufacturer': 'Stern', 'machine_group_id': 81, 'ipdb_id': 6730, 'opdb_id': 'Gd2Xb-Mq1qv', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/teenage-mutant-ninja-turtles-2020'}}, {'id': 170246, 'created_at': '2024-12-07T10:39:42.631-08:00', 'updated_at': '2024-12-07T10:39:52.973-08:00', 'location_id': 18872, 'machine_id': 4506, 'ic_enabled': True, 'machine': {'id': 4506, 'name': 'The Uncanny X-Men (Pro)', 'updated_at': '2024-10-28T12:00:07.233-07:00', 'ipdb_link': None, 'year': 2024, 'manufacturer': 'Stern', 'machine_group_id': 116, 'ipdb_id': None, 'opdb_id': 'G7ZEz-MBRYn', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/the-uncanny-x-men-2024'}}, {'id': 184817, 'created_at': '2025-06-18T12:35:04.354-07:00', 'updated_at': '2025-06-18T12:35:04.354-07:00', 'location_id': 18872, 'machine_id': 3271, 'ic_enabled': None, 'machine': {'id': 3271, 'name': ""Guns N' Roses (LE)"", 'updated_at': '2023-09-14T11:44:15.698-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6765', 'year': 2020, 'manufacturer': 'Jersey Jack', 'machine_group_id': 83, 'ipdb_id': 6765, 'opdb_id': 'GqZZ1-M85y9', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/guns-n-roses-2020'}}, {'id': 184818, 'created_at': '2025-06-18T12:35:16.700-07:00', 'updated_at': '2025-06-18T12:35:16.999-07:00', 'location_id': 18872, 'machine_id': 3022, 'ic_enabled': True, 'machine': {'id': 3022, 'name': 'Deadpool (Pro)', 'updated_at': '2023-04-18T20:05:02.662-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6558', 'year': 2018, 'manufacturer': 'Stern', 'machine_group_id': 70, 'ipdb_id': 6558, 'opdb_id': 'G6lnq-Mq1kv', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/deadpool-2018'}}, {'id': 184819, 'created_at': '2025-06-18T12:35:29.174-07:00', 'updated_at': '2025-06-18T12:35:29.502-07:00', 'location_id': 18872, 'machine_id': 4533, 'ic_enabled': True, 'machine': {'id': 4533, 'name': 'King Kong: Myth of Terror Island (Pro)', 'updated_at': '2025-07-14T12:00:10.069-07:00', 'ipdb_link': None, 'year': 2025, 'manufacturer': 'Stern', 'machine_group_id': 125, 'ipdb_id': None, 'opdb_id': 'GEL0V-MBRyb', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/king-kong-myth-of-terror-island-2025'}}, {'id': 149882, 'created_at': '2024-02-29T13:09:53.515-08:00', 'updated_at': '2025-04-04T13:58:40.625-07:00', 'location_id': 18872, 'machine_id': 3267, 'ic_enabled': True, 'machine': {'id': 3267, 'name': 'Avengers: Infinity Quest (Pro)', 'updated_at': '2023-09-20T16:51:31.448-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6754', 'year': 2020, 'manufacturer': 'Stern', 'machine_group_id': 82, 'ipdb_id': 6754, 'opdb_id': 'Gj66P-M3dxn', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/avengers-infinity-quest-2020'}}, {'id': 149881, 'created_at': '2024-02-29T13:09:31.959-08:00', 'updated_at': '2024-02-29T13:09:32.233-08:00', 'location_id': 18872, 'machine_id': 3738, 'ic_enabled': True, 'machine': {'id': 3738, 'name': 'Venom (Pro)', 'updated_at': '2023-09-14T11:44:16.092-07:00', 'ipdb_link': None, 'year': 2023, 'manufacturer': 'Stern', 'machine_group_id': 104, 'ipdb_id': None, 'opdb_id': 'G3EBl-Mq1zy', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/venom-2023'}}, {'id': 127166, 'created_at': '2023-03-28T12:09:53.147-07:00', 'updated_at': '2023-05-15T13:59:37.330-07:00', 'location_id': 18872, 'machine_id': 3673, 'ic_enabled': True, 'machine': {'id': 3673, 'name': 'Foo Fighters (Pro)', 'updated_at': '2023-09-12T12:06:24.875-07:00', 'ipdb_link': None, 'year': 2023, 'manufacturer': 'Stern', 'machine_group_id': 99, 'ipdb_id': None, 'opdb_id': 'GpeoL-MyNPq', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/foo-fighters-2023'}}, {'id': 159414, 'created_at': '2024-07-01T12:57:03.129-07:00', 'updated_at': '2025-04-06T12:25:09.874-07:00', 'location_id': 18872, 'machine_id': 3099, 'ic_enabled': True, 'machine': {'id': 3099, 'name': 'The Munsters (Pro)', 'updated_at': '2023-04-18T20:00:30.697-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6564', 'year': 2019, 'manufacturer': 'Stern', 'machine_group_id': 74, 'ipdb_id': 6564, 'opdb_id': 'GbPde-M5Rkv', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/the-munsters-2019'}}, {'id': 159415, 'created_at': '2024-07-01T12:57:22.017-07:00', 'updated_at': '2024-07-01T12:57:22.293-07:00', 'location_id': 18872, 'machine_id': 3845, 'ic_enabled': True, 'machine': {'id': 3845, 'name': 'John Wick (Pro)', 'updated_at': '2024-05-18T07:24:16.627-07:00', 'ipdb_link': None, 'year': 2024, 'manufacturer': 'Stern', 'machine_group_id': 115, 'ipdb_id': None, 'opdb_id': 'GQK1P-MW9pj', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/john-wick-2024'}}, {'id': 159619, 'created_at': '2024-07-04T14:31:44.853-07:00', 'updated_at': '2024-07-04T14:31:45.201-07:00', 'location_id': 18872, 'machine_id': 3226, 'ic_enabled': True, 'machine': {'id': 3226, 'name': 'Stranger Things (Pro)', 'updated_at': '2023-04-18T20:05:51.189-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6642', 'year': 2019, 'manufacturer': 'Stern', 'machine_group_id': 80, 'ipdb_id': 6642, 'opdb_id': 'Gzy89-MNEeO', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/stranger-things-2019'}}]",2022
21,22548,Collision Bend Brewing Company Euclid,1261 Babbitt Rd,Euclid,OH,44132,(216) 505-6080,41.5909546,-81.5086279,https://www.collisionbendbrewery.com/,2024-02-22 20:49:22.945000+00:00,2025-06-27T16:56:38.176-07:00,,32,62,"216 PINBALL “East side”
Tournaments,events,fun
Great food, drinks and atmosphere
no change machine but u can use $ bills in the machines",615.0,2025-06-27,20292.0,,US,True,10,halldoc1,10,"[{'id': 175497, 'created_at': '2025-02-18T10:14:39.469-08:00', 'updated_at': '2025-05-02T05:36:35.234-07:00', 'location_id': 22548, 'machine_id': 4516, 'ic_enabled': True, 'machine': {'id': 4516, 'name': ""Dungeons & Dragons: The Tyrant's Eye (Pro)"", 'updated_at': '2025-02-16T08:11:03.038-08:00', 'ipdb_link': None, 'year': 2025, 'manufacturer': 'Stern', 'machine_group_id': 121, 'ipdb_id': None, 'opdb_id': 'GK1Ej-MwNZr', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/dungeons--dragons-the-tyrants-eye-2025'}}, {'id': 168252, 'created_at': '2024-11-07T06:57:26.892-08:00', 'updated_at': '2025-06-27T16:59:01.742-07:00', 'location_id': 22548, 'machine_id': 4506, 'ic_enabled': True, 'machine': {'id': 4506, 'name': 'The Uncanny X-Men (Pro)', 'updated_at': '2024-10-28T12:00:07.233-07:00', 'ipdb_link': None, 'year': 2024, 'manufacturer': 'Stern', 'machine_group_id': 116, 'ipdb_id': None, 'opdb_id': 'G7ZEz-MBRYn', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/the-uncanny-x-men-2024'}}, {'id': 182799, 'created_at': '2025-05-28T05:46:26.528-07:00', 'updated_at': '2025-06-27T16:56:16.294-07:00', 'location_id': 22548, 'machine_id': 4533, 'ic_enabled': True, 'machine': {'id': 4533, 'name': 'King Kong: Myth of Terror Island (Pro)', 'updated_at': '2025-07-14T12:00:10.069-07:00', 'ipdb_link': None, 'year': 2025, 'manufacturer': 'Stern', 'machine_group_id': 125, 'ipdb_id': None, 'opdb_id': 'GEL0V-MBRyb', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/king-kong-myth-of-terror-island-2025'}}, {'id': 149315, 'created_at': '2024-02-22T12:49:22.979-08:00', 'updated_at': '2025-05-02T05:45:53.405-07:00', 'location_id': 22548, 'machine_id': 3799, 'ic_enabled': True, 'machine': {'id': 3799, 'name': 'JAWS (Pro)', 'updated_at': '2024-02-08T12:19:47.619-08:00', 'ipdb_link': None, 'year': 2024, 'manufacturer': 'Stern', 'machine_group_id': 106, 'ipdb_id': None, 'opdb_id': 'GLWll-MXr4N', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/jaws-2024'}}, {'id': 149320, 'created_at': '2024-02-22T12:49:23.065-08:00', 'updated_at': '2025-05-16T17:05:26.997-07:00', 'location_id': 22548, 'machine_id': 3640, 'ic_enabled': True, 'machine': {'id': 3640, 'name': 'James Bond 007 (Pro)', 'updated_at': '2023-09-14T11:44:15.999-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6896', 'year': 2022, 'manufacturer': 'Stern', 'machine_group_id': 95, 'ipdb_id': 6896, 'opdb_id': 'GQKyP-Mx0O4', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/james-bond-007-2022'}}, {'id': 149317, 'created_at': '2024-02-22T12:49:23.017-08:00', 'updated_at': '2025-05-06T16:05:08.531-07:00', 'location_id': 22548, 'machine_id': 3226, 'ic_enabled': True, 'machine': {'id': 3226, 'name': 'Stranger Things (Pro)', 'updated_at': '2023-04-18T20:05:51.189-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6642', 'year': 2019, 'manufacturer': 'Stern', 'machine_group_id': 80, 'ipdb_id': 6642, 'opdb_id': 'Gzy89-MNEeO', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/stranger-things-2019'}}, {'id': 149316, 'created_at': '2024-02-22T12:49:22.999-08:00', 'updated_at': '2025-05-16T17:04:46.122-07:00', 'location_id': 22548, 'machine_id': 3738, 'ic_enabled': True, 'machine': {'id': 3738, 'name': 'Venom (Pro)', 'updated_at': '2023-09-14T11:44:16.092-07:00', 'ipdb_link': None, 'year': 2023, 'manufacturer': 'Stern', 'machine_group_id': 104, 'ipdb_id': None, 'opdb_id': 'G3EBl-Mq1zy', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/venom-2023'}}, {'id': 149829, 'created_at': '2024-02-28T15:48:00.942-08:00', 'updated_at': '2025-05-02T05:34:30.656-07:00', 'location_id': 22548, 'machine_id': 2441, 'ic_enabled': None, 'machine': {'id': 2441, 'name': 'Game of Thrones (Pro)', 'updated_at': '2023-01-17T10:44:28.665-08:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6307', 'year': 2015, 'manufacturer': 'Stern', 'machine_group_id': 22, 'ipdb_id': 6307, 'opdb_id': 'G41d5-MKNwX', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/game-of-thrones-2015'}}, {'id': 155846, 'created_at': '2024-05-15T10:46:50.027-07:00', 'updated_at': '2025-05-16T17:01:32.629-07:00', 'location_id': 22548, 'machine_id': 3167, 'ic_enabled': True, 'machine': {'id': 3167, 'name': 'Jurassic Park (Pro)', 'updated_at': '2023-04-18T20:05:39.850-07:00', 'ipdb_link': 'https://www.ipdb.org/machine.cgi?id=6573', 'year': 2019, 'manufacturer': 'Stern', 'machine_group_id': 78, 'ipdb_id': 6573, 'opdb_id': 'GK17D-MdEqz', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/jurassic-park-2019'}}, {'id': 157201, 'created_at': '2024-05-30T22:52:26.310-07:00', 'updated_at': '2025-05-06T16:05:57.310-07:00', 'location_id': 22548, 'machine_id': 3845, 'ic_enabled': True, 'machine': {'id': 3845, 'name': 'John Wick (Pro)', 'updated_at': '2024-05-18T07:24:16.627-07:00', 'ipdb_link': None, 'year': 2024, 'manufacturer': 'Stern', 'machine_group_id': 115, 'ipdb_id': None, 'opdb_id': 'GQK1P-MW9pj', 'kineticist_url': 'https://www.kineticist.com/pinball-machines/john-wick-2024'}}]",2024
